nconst,category,primaryName,birthYear,deathYear,knownForTitles
nm0287198,director,John Fortenberry,,,"tt0120770,tt0367279,tt3305096,tt0104843"
nm0287198,director,John Fortenberry,,,"tt0120770,tt0367279,tt3305096,tt0104843"
nm0287198,director,John Fortenberry,,,"tt0120770,tt0367279,tt3305096,tt0104843"
nm0287198,director,John Fortenberry,,,"tt0120770,tt0367279,tt3305096,tt0104843"
nm0287198,director,John Fortenberry,,,"tt0120770,tt0367279,tt3305096,tt0104843"
nm0287198,director,John Fortenberry,,,"tt0120770,tt0367279,tt3305096,tt0104843"
nm0287198,director,John Fortenberry,,,"tt0120770,tt0367279,tt3305096,tt0104843"
nm0287198,director,John Fortenberry,,,"tt0120770,tt0367279,tt3305096,tt0104843"
nm0287198,director,John Fortenberry,,,"tt0120770,tt0367279,tt3305096,tt0104843"
nm0072412,writer,Tyler Bensinger,,,"tt1582456,tt0368479,tt2137109,tt5555260"
nm0740400,writer,Don Roos,1955.0,,"tt0120777,tt0361693,tt1343865,tt0195896"
nm0740400,writer,Don Roos,1955.0,,"tt0120777,tt0361693,tt1343865,tt0195896"
nm1500682,writer,Shukree Tilghman,,,"tt5574490,tt5555260,tt0486531,tt1405406"
nm1500682,writer,Shukree Tilghman,,,"tt5574490,tt5555260,tt0486531,tt1405406"
nm1500682,writer,Shukree Tilghman,,,"tt5574490,tt5555260,tt0486531,tt1405406"
nm1500682,writer,Shukree Tilghman,,,"tt5574490,tt5555260,tt0486531,tt1405406"
nm0005088,director,Joanna Kerns,1953.0,,"tt0172493,tt0088527,tt0110676,tt0478311"
nm0038893,director,Rebecca Asher,1969.0,,"tt0898332,tt0357413,tt0246578,tt0478311"
nm0038893,director,Rebecca Asher,1969.0,,"tt0898332,tt0357413,tt0246578,tt0478311"
nm0638630,director,Roger Nygard,1962.0,,"tt0120370,tt0264235,tt8463906,tt1759761"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0251848,director,Randall Einhorn,1963.0,,"tt1586680,tt2802850,tt14218830,tt0386676"
nm0037708,director,Miguel Arteta,1965.0,,"tt6958014,tt1698641,tt0279113,tt0403702"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,director,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,director,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,director,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,director,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,director,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0286715,writer,Brent Forrester,1967.0,,"tt4061080,tt0386676,tt0103360,tt0118375"
nm0998825,director,Jeffrey Blitz,1969.0,,"tt0477078,tt0386676,tt0334405,tt2141913"
nm0998825,director,Jeffrey Blitz,1969.0,,"tt0477078,tt0386676,tt0334405,tt2141913"
nm0998825,director,Jeffrey Blitz,1969.0,,"tt0477078,tt0386676,tt0334405,tt2141913"
nm0998825,director,Jeffrey Blitz,1969.0,,"tt0477078,tt0386676,tt0334405,tt2141913"
nm0998825,director,Jeffrey Blitz,1969.0,,"tt0477078,tt0386676,tt0334405,tt2141913"
nm0998825,director,Jeffrey Blitz,1969.0,,"tt0477078,tt0386676,tt0334405,tt2141913"
nm0998825,director,Jeffrey Blitz,1969.0,,"tt0477078,tt0386676,tt0334405,tt2141913"
nm0998825,director,Jeffrey Blitz,1969.0,,"tt0477078,tt0386676,tt0334405,tt2141913"
nm0998825,director,Jeffrey Blitz,1969.0,,"tt0477078,tt0386676,tt0334405,tt2141913"
nm0998825,director,Jeffrey Blitz,1969.0,,"tt0477078,tt0386676,tt0334405,tt2141913"
nm0998825,director,Jeffrey Blitz,1969.0,,"tt0477078,tt0386676,tt0334405,tt2141913"
nm0998825,director,Jeffrey Blitz,1969.0,,"tt0477078,tt0386676,tt0334405,tt2141913"
nm0000601,director,Harold Ramis,1944.0,2014.0,"tt0083131,tt0087332,tt0107048,tt0478311"
nm0000601,director,Harold Ramis,1944.0,2014.0,"tt0083131,tt0087332,tt0107048,tt0478311"
nm0000601,director,Harold Ramis,1944.0,2014.0,"tt0083131,tt0087332,tt0107048,tt0478311"
nm0000601,director,Harold Ramis,1944.0,2014.0,"tt0083131,tt0087332,tt0107048,tt0478311"
nm0267497,director,Julian Farino,,,"tt0387199,tt3659786,tt8001106,tt6540078"
nm0267497,director,Julian Farino,,,"tt0387199,tt3659786,tt8001106,tt6540078"
nm1541482,writer,Justin Spitzer,,,"tt11717610,tt2753110,tt4477976,tt0386676"
nm1541482,writer,Justin Spitzer,,,"tt11717610,tt2753110,tt4477976,tt0386676"
nm1541482,writer,Justin Spitzer,,,"tt11717610,tt2753110,tt4477976,tt0386676"
nm1541482,writer,Justin Spitzer,,,"tt11717610,tt2753110,tt4477976,tt0386676"
nm1541482,writer,Justin Spitzer,,,"tt11717610,tt2753110,tt4477976,tt0386676"
nm1541482,writer,Justin Spitzer,,,"tt11717610,tt2753110,tt4477976,tt0386676"
nm1541482,writer,Justin Spitzer,,,"tt11717610,tt2753110,tt4477976,tt0386676"
nm1541482,writer,Justin Spitzer,,,"tt11717610,tt2753110,tt4477976,tt0386676"
nm1541482,writer,Justin Spitzer,,,"tt11717610,tt2753110,tt4477976,tt0386676"
nm1541482,writer,Justin Spitzer,,,"tt11717610,tt2753110,tt4477976,tt0386676"
nm1541482,writer,Justin Spitzer,,,"tt11717610,tt2753110,tt4477976,tt0386676"
nm1940444,writer,Anthony Q. Farrell,1977.0,,"tt2712516,tt0386676,tt15203594,tt5205058"
nm1940444,writer,Anthony Q. Farrell,1977.0,,"tt2712516,tt0386676,tt15203594,tt5205058"
nm1940444,writer,Anthony Q. Farrell,1977.0,,"tt2712516,tt0386676,tt15203594,tt5205058"
nm1940444,writer,Anthony Q. Farrell,1977.0,,"tt2712516,tt0386676,tt15203594,tt5205058"
nm1940444,writer,Anthony Q. Farrell,1977.0,,"tt2712516,tt0386676,tt15203594,tt5205058"
nm1940444,writer,Anthony Q. Farrell,1977.0,,"tt2712516,tt0386676,tt15203594,tt5205058"
nm1940444,writer,Anthony Q. Farrell,1977.0,,"tt2712516,tt0386676,tt15203594,tt5205058"
nm1940444,writer,Anthony Q. Farrell,1977.0,,"tt2712516,tt0386676,tt15203594,tt5205058"
nm1940444,writer,Anthony Q. Farrell,1977.0,,"tt2712516,tt0386676,tt15203594,tt5205058"
nm1940444,writer,Anthony Q. Farrell,1977.0,,"tt2712516,tt0386676,tt15203594,tt5205058"
nm1940444,writer,Anthony Q. Farrell,1977.0,,"tt2712516,tt0386676,tt15203594,tt5205058"
nm1940444,writer,Anthony Q. Farrell,1977.0,,"tt2712516,tt0386676,tt15203594,tt5205058"
nm0718646,director,Jason Reitman,1977.0,,"tt0467406,tt1967545,tt1193138,tt0427944"
nm0718646,director,Jason Reitman,1977.0,,"tt0467406,tt1967545,tt1193138,tt0427944"
nm0507465,writer,Lester Lewis,,2013.0,"tt0161137,tt2248977,tt0386676,tt0461721"
nm0507465,writer,Lester Lewis,,2013.0,"tt0161137,tt2248977,tt0386676,tt0461721"
nm2747257,writer,Ryan Koh,1977.0,,"tt0096697,tt0386676,tt1441109,tt1826940"
nm2747257,writer,Ryan Koh,1977.0,,"tt0096697,tt0386676,tt1441109,tt1826940"
nm0795922,writer,Aaron Shure,,,"tt0115167,tt2331613,tt0386676,tt4695530"
nm0795922,writer,Aaron Shure,,,"tt0115167,tt2331613,tt0386676,tt4695530"
nm0795922,writer,Aaron Shure,,,"tt0115167,tt2331613,tt0386676,tt4695530"
nm0795922,writer,Aaron Shure,,,"tt0115167,tt2331613,tt0386676,tt4695530"
nm0795922,writer,Aaron Shure,,,"tt0115167,tt2331613,tt0386676,tt4695530"
nm0795922,writer,Aaron Shure,,,"tt0115167,tt2331613,tt0386676,tt4695530"
nm0334946,writer,Charlie Grandy,1974.0,,"tt2281583,tt0386676,tt6470396,tt0072562"
nm0334946,writer,Charlie Grandy,1974.0,,"tt2281583,tt0386676,tt6470396,tt0072562"
nm0334946,writer,Charlie Grandy,1974.0,,"tt2281583,tt0386676,tt6470396,tt0072562"
nm0334946,writer,Charlie Grandy,1974.0,,"tt2281583,tt0386676,tt6470396,tt0072562"
nm0334946,writer,Charlie Grandy,1974.0,,"tt2281583,tt0386676,tt6470396,tt0072562"
nm0334946,writer,Charlie Grandy,1974.0,,"tt2281583,tt0386676,tt6470396,tt0072562"
nm0334946,writer,Charlie Grandy,1974.0,,"tt2281583,tt0386676,tt6470396,tt0072562"
nm0334946,director,Charlie Grandy,1974.0,,"tt2281583,tt0386676,tt6470396,tt0072562"
nm0334946,writer,Charlie Grandy,1974.0,,"tt2281583,tt0386676,tt6470396,tt0072562"
nm0736821,director,David Rogers,,,"tt2211129,tt7826376,tt6107548,tt0386676"
nm0736821,director,David Rogers,,,"tt2211129,tt7826376,tt6107548,tt0386676"
nm0736821,director,David Rogers,,,"tt2211129,tt7826376,tt6107548,tt0386676"
nm0736821,director,David Rogers,,,"tt2211129,tt7826376,tt6107548,tt0386676"
nm0736821,director,David Rogers,,,"tt2211129,tt7826376,tt6107548,tt0386676"
nm0736821,director,David Rogers,,,"tt2211129,tt7826376,tt6107548,tt0386676"
nm0736821,director,David Rogers,,,"tt2211129,tt7826376,tt6107548,tt0386676"
nm0736821,director,David Rogers,,,"tt2211129,tt7826376,tt6107548,tt0386676"
nm0736821,director,David Rogers,,,"tt2211129,tt7826376,tt6107548,tt0386676"
nm0390657,director,Dean Holland,,,"tt4955642,tt0386676,tt4061080,tt1266020"
nm0390657,director,Dean Holland,,,"tt4955642,tt0386676,tt4061080,tt1266020"
nm0390657,director,Dean Holland,,,"tt4955642,tt0386676,tt4061080,tt1266020"
nm0390657,director,Dean Holland,,,"tt4955642,tt0386676,tt4061080,tt1266020"
nm0390657,director,Dean Holland,,,"tt4955642,tt0386676,tt4061080,tt1266020"
nm0390657,director,Dean Holland,,,"tt4955642,tt0386676,tt4061080,tt1266020"
nm0390657,director,Dean Holland,,,"tt4955642,tt0386676,tt4061080,tt1266020"
nm0390657,director,Dean Holland,,,"tt4955642,tt0386676,tt4061080,tt1266020"
nm0390657,director,Dean Holland,,,"tt4955642,tt0386676,tt4061080,tt1266020"
nm0390657,director,Dean Holland,,,"tt4955642,tt0386676,tt4061080,tt1266020"
nm0390657,director,Dean Holland,,,"tt4955642,tt0386676,tt4061080,tt1266020"
nm0390657,director,Dean Holland,,,"tt4955642,tt0386676,tt4061080,tt1266020"
nm0390657,director,Dean Holland,,,"tt4955642,tt0386676,tt4061080,tt1266020"
nm0390657,director,Dean Holland,,,"tt4955642,tt0386676,tt4061080,tt1266020"
nm0390657,director,Dean Holland,,,"tt4955642,tt0386676,tt4061080,tt1266020"
nm0445380,director,Asaad Kelada,,,"tt0386676,tt0086827,tt0098855,tt0103418"
nm0509426,writer,Warren Lieberstein,1968.0,,"tt6905468,tt0386676,tt0240596,tt2655470"
